Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
53.20,592.7487,973.20,-110.2857,83.48, -,8.829249
53.25,587.1077,973.40,-110.2857,83.48, -,8.829249
53.30,581.4694,973.60,-110.2857,83.48, -,8.829249
53.35,578.6489,973.70,-107.5714,83.48, -,8.829249
53.40,573.0103,973.90,-107.5714,83.48, -,8.829249
53.45,567.3744,974.10,-110.2381,83.48, -,8.829249
53.50,564.5551,974.20,-110.1905,83.66, -,8.848697
53.55,558.9188,974.40,-112.8571,83.66, -,8.848697
53.60,564.5551,974.20,-102.0952,83.66, -,8.848697
53.65,606.8542,972.70,-61.80952,83.66, -,8.848697
53.70,643.556,971.40,-29.57143,83.66, -,8.848697
53.75,620.9658,972.20,-45.71429,83.66, -,8.848697
53.80,587.1077,973.40,-69.85714,83.66, -,8.848697
53.85,575.8304,973.80,-69.85714,83.66, -,8.848697
53.90,564.5551,974.20,-72.57143,83.66, -,8.848697
53.95,575.8304,973.80,-59.14286,83.66, -,8.848697
54.00,598.3906,973.00,-32.28571,83.66, -,8.848697
54.05,640.7321,971.50,5.380952,83.66, -,8.848697
54.10,668.9891,970.50,37.66667,83.66, -,8.848697
54.15,660.5099,970.80,43,83.66, -,8.848697
54.20,618.1437,972.30,16.09524,83.66, -,8.848697
54.25,547.6508,974.80,-43,83.66, -,8.848697
54.30,502.6111,976.40,-80.52381,83.66, -,8.848697
54.35,494.1733,976.70,-83.19048,83.66, -,8.848697
54.40,488.5488,976.90,-85.85714,83.66, -,8.848697
54.45,488.5488,976.90,-80.47619,83.66, -,8.848697
54.50,482.9268,977.10,-80.42857,83.66, -,8.848697
54.55,480.1145,977.20,-80.42857,83.66, -,8.848697
54.60,494.1733,976.70,-61.66667,83.66, -,8.848697
54.65,508.238,976.20,-53.66667,83.66, -,8.848697
54.70,485.7377,977.00,-115.381,83.66, -,8.848697
54.75,468.8727,977.60,-166.381,83.66, -,8.848697
54.80,466.0615,977.70,-147.5238,83.66, -,8.848697
54.85,466.0615,977.70,-115.2857,83.66, -,8.848697
54.90,463.2523,977.80,-107.1905,83.66, -,8.848697
54.95,460.4416,977.90,-99.09524,83.66, -,8.848697
55.00,463.2523,977.80,-107.1905,83.66, -,8.848697
55.05,471.6823,977.50,-120.619,83.66, -,8.848697
55.10,477.3041,977.30,-155.619,83.66, -,8.848697
55.15,485.7377,977.00,-174.4762,83.66, -,8.848697
55.20,491.3618,976.80,-161.0476,83.66, -,8.848697
55.25,491.3618,976.80,-120.7143,83.66, -,8.848697
55.30,488.5488,976.90,-56.23809,83.66, -,8.848697
55.35,482.9268,977.10,-18.66667,83.66, -,8.848697
55.40,477.3041,977.30,-15.95238,83.66, -,8.848697
55.45,471.6823,977.50,-15.95238,83.66, -,8.848697
55.50,466.0615,977.70,-21.28572,83.66, -,8.848697
55.55,463.2523,977.80,-18.61905,83.66, -,8.848697
55.60,463.2523,977.80,-15.95238,83.66, -,8.848697
55.65,460.4416,977.90,-32,83.66, -,8.848697
55.70,457.6328,978.00,-48.04762,83.66, -,8.848697
55.75,454.8243,978.10,-29.28572,83.66, -,8.848697
55.80,454.8243,978.10,-13.2381,83.66, -,8.848697
55.85,452.0143,978.20,-13.2381,83.66, -,8.848697
55.90,452.0143,978.20,-13.2381,83.66, -,8.848697
55.95,449.2062,978.30,-13.2381,83.66, -,8.848697
56.00,449.2062,978.30,-10.57143,83.66, -,8.848697
56.05,446.3967,978.40,-15.90476,83.66, -,8.848697
56.10,446.3967,978.40,-23.95238,83.66, -,8.848697
56.15,443.5891,978.50,-31.95238,83.66, -,8.848697
56.20,443.5891,978.50,-40,83.66, -,8.848697
56.25,440.7818,978.60,-48,83.66, -,8.848697
56.30,440.7818,978.60,-48,83.66, -,8.848697
56.35,440.7818,978.60,-45.33333,83.66, -,8.848697
56.40,440.7818,978.60,-40,83.66, -,8.848697
56.45,440.7818,978.60,-34.66667,83.66, -,8.848697
56.50,437.9729,978.70,-32,83.66, -,8.848697
56.55,437.9729,978.70,-26.66667,83.66, -,8.848697
56.60,435.166,978.80,-26.66667,83.66, -,8.848697
56.65,435.166,978.80,-26.66667,83.66, -,8.848697
56.70,435.166,978.80,-24,83.66, -,8.848697
56.75,432.3577,978.90,-24,83.66, -,8.848697
56.80,432.3577,978.90,-21.33333,83.66, -,8.848697
56.85,432.3577,978.90,-21.33333,83.66, -,8.848697
56.90,432.3577,978.90,-18.66667,83.66, -,8.848697
56.95,432.3577,978.90,-18.66667,83.66, -,8.848697
57.00,432.3577,978.90,-16,83.66, -,8.848697
57.05,432.3577,978.90,-16,83.66, -,8.848697
57.10,429.5512,979.00,-16,83.66, -,8.848697
57.15,429.5512,979.00,-16,83.66, -,8.848697
57.20,429.5512,979.00,-13.33333,83.66, -,8.848697
57.25,429.5512,979.00,-13.33333,83.66, -,8.848697
57.30,426.745,979.10,-13.33333,83.66, -,8.848697
57.35,426.745,979.10,-13.33333,83.66, -,8.848697
57.40,426.745,979.10,-13.33333,83.66, -,8.848697
57.45,429.5512,979.00,-10.66667,83.66, -,8.848697
57.50,429.5512,979.00,-10.66667,83.66, -,8.848697
57.55,429.5512,979.00,-8,83.66, -,8.848697
57.60,432.3577,978.90,-5.333333,83.66, -,8.848697
57.65,435.166,978.80,0,83.66, -,8.848697
57.70,437.9729,978.70,2.666667,83.66, -,8.848697
57.75,437.9729,978.70,2.666667,83.66, -,8.848697
57.80,440.7818,978.60,8,83.66, -,8.848697
57.85,440.7818,978.60,8,83.66, -,8.848697
57.90,440.7818,978.60,8,83.66, -,8.848697
57.95,437.9729,978.70,5.333333,83.66, -,8.848697
58.00,440.7818,978.60,8,83.66, -,8.848697
58.05,437.9729,978.70,5.333333,83.66, -,8.848697
58.10,437.9729,978.70,5.333333,83.66, -,8.848697
58.15,437.9729,978.70,8,83.66, -,8.848697
58.20,435.166,978.80,5.333333,83.66, -,8.848697
58.25,432.3577,978.90,2.666667,83.66, -,8.848697
58.30,429.5512,979.00,0,83.66, -,8.848697
58.35,426.745,979.10,0,83.66, -,8.848697
58.40,426.745,979.10,0,83.66, -,8.848697
58.45,423.9373,979.20,-2.666667,83.66, -,8.848697
58.50,421.1316,979.30,-8,83.66, -,8.848697
58.55,418.3244,979.40,-10.66667,83.66, -,8.848697
58.60,415.5191,979.50,-13.33333,83.66, -,8.848697
58.65,415.5191,979.50,-16,83.66, -,8.848697
58.70,415.5191,979.50,-18.66667,83.66, -,8.848697
58.75,415.5191,979.50,-21.33333,83.66, -,8.848697
58.80,412.7141,979.60,-24,83.66, -,8.848697
58.85,412.7141,979.60,-26.66667,83.66, -,8.848697
58.90,412.7141,979.60,-26.66667,83.66, -,8.848697
58.95,409.9076,979.70,-29.33333,83.66, -,8.848697
59.00,409.9076,979.70,-26.66667,83.66, -,8.848697
59.05,407.103,979.80,-32,83.66, -,8.848697
59.10,407.103,979.80,-29.33333,83.66, -,8.848697
59.15,404.297,979.90,-32,83.66, -,8.848697
59.20,404.297,979.90,-32,83.66, -,8.848697
59.25,401.4929,980.00,-32,83.66, -,8.848697
59.30,401.4929,980.00,-29.33333,83.66, -,8.848697
59.35,398.689,980.10,-29.33333,83.66, -,8.848697
59.40,398.689,980.10,-26.66667,83.66, -,8.848697
59.45,395.8836,980.20,-29.33333,83.66, -,8.848697
59.50,395.8836,980.20,-26.66667,83.66, -,8.868145
59.55,395.8836,980.20,-24,83.66, -,8.868145
59.60,395.8836,980.20,-21.33333,83.66, -,8.868145
59.65,393.0802,980.30,-21.33333,83.66, -,8.868145
59.70,393.0802,980.30,-21.33333,83.66, -,8.868145
59.75,393.0802,980.30,-21.33333,83.66, -,8.868145
59.80,393.0802,980.30,-21.33333,83.66, -,8.868145
59.85,390.2753,980.40,-21.33333,83.66, -,8.868145
59.90,390.2753,980.40,-21.33333,83.66, -,8.868145
59.95,390.2753,980.40,-21.33333,83.66, -,8.868145
60.00,387.4724,980.50,-21.33333,83.66, -,8.868145
60.05,384.6696,980.60,-24,83.66, -,8.868145
60.10,384.6696,980.60,-21.33333,83.66, -,8.868145
60.15,384.6696,980.60,-21.33333,83.66, -,8.868145
60.20,381.8654,980.70,-21.33333,83.66, -,8.868145
60.25,381.8654,980.70,-21.33333,83.66, -,8.868145
60.30,381.8654,980.70,-18.66667,83.66, -,8.868145
60.35,379.0632,980.80,-21.33333,83.66, -,8.868145
60.40,379.0632,980.80,-18.66667,83.66, -,8.868145
60.45,379.0632,980.80,-18.66667,83.66, -,8.868145
60.50,379.0632,980.80,-16,83.66, -,8.868145
60.55,379.0632,980.80,-16,83.66, -,8.829249
60.60,376.2594,980.90,-18.66667,83.66, -,8.829249
60.65,376.2594,980.90,-18.66667,83.66, -,8.829249
60.70,376.2594,980.90,-16,83.66, -,8.829249
60.75,373.4576,981.00,-18.66667,83.66, -,8.829249
60.80,373.4576,981.00,-18.66667,83.66, -,8.829249
60.85,373.4576,981.00,-18.66667,83.66, -,8.829249
60.90,373.4576,981.00,-16,83.66, -,8.829249
60.95,370.6561,981.10,-18.66667,83.66, -,8.829249
61.00,370.6561,981.10,-18.66667,83.66, -,8.829249
61.05,370.6561,981.10,-16,83.66, -,8.829249
61.10,367.853,981.20,-16,83.66, -,8.829249
61.15,367.853,981.20,-16,83.66, -,8.829249
61.20,367.853,981.20,-16,83.66, -,8.829249
61.25,367.853,981.20,-13.33333,83.66, -,8.829249
61.30,365.0519,981.30,-16,83.66, -,8.829249
61.35,365.0519,981.30,-16,83.66, -,8.829249
61.40,362.2494,981.40,-16,83.66, -,8.829249
61.45,365.0519,981.30,-13.33333,83.66, -,8.829249
61.50,362.2494,981.40,-16,83.66, -,8.848697
61.55,362.2494,981.40,-16,83.66, -,8.848697
61.60,362.2494,981.40,-16,83.66, -,8.848697
61.65,362.2494,981.40,-13.33333,83.66, -,8.848697
61.70,359.4487,981.50,-16,83.66, -,8.848697
61.75,359.4487,981.50,-16,83.66, -,8.848697
61.80,359.4487,981.50,-13.33333,83.66, -,8.848697
61.85,359.4487,981.50,-13.33333,83.66, -,8.848697
61.90,359.4487,981.50,-13.33333,83.66, -,8.848697
61.95,359.4487,981.50,-13.33333,83.66, -,8.848697
62.00,356.6483,981.60,-13.33333,83.66, -,8.848697
62.05,356.6483,981.60,-13.33333,83.66, -,8.848697
62.10,356.6483,981.60,-13.33333,83.66, -,8.848697
62.15,356.6483,981.60,-10.66667,83.66, -,8.848697
62.20,353.8464,981.70,-13.33333,83.66, -,8.848697
62.25,353.8464,981.70,-13.33333,83.66, -,8.848697
62.30,351.0465,981.80,-16,83.66, -,8.848697
62.35,353.8464,981.70,-10.66667,83.66, -,8.848697
62.40,353.8464,981.70,-10.66667,83.66, -,8.848697
62.45,351.0465,981.80,-10.66667,83.66, -,8.848697
62.50,351.0465,981.80,-13.33333,83.66, -,8.848697
62.55,351.0465,981.80,-10.66667,83.66, -,8.848697
62.60,351.0465,981.80,-10.66667,83.66, -,8.848697
62.65,351.0465,981.80,-10.66667,83.66, -,8.848697
62.70,348.2451,981.90,-13.33333,83.66, -,8.848697
62.75,348.2451,981.90,-10.66667,83.66, -,8.848697
62.80,348.2451,981.90,-10.66667,83.66, -,8.848697
62.85,348.2451,981.90,-10.66667,83.66, -,8.848697
62.90,348.2451,981.90,-10.66667,83.66, -,8.848697
62.95,348.2451,981.90,-10.66667,83.66, -,8.848697
63.00,345.4456,982.00,-13.33333,83.66, -,8.848697
63.05,345.4456,982.00,-10.66667,83.66, -,8.848697
63.10,345.4456,982.00,-10.66667,83.66, -,8.848697
63.15,345.4456,982.00,-10.66667,83.66, -,8.848697
63.20,345.4456,982.00,-10.66667,83.66, -,8.848697
63.25,342.6463,982.10,-10.66667,83.66, -,8.848697
63.30,342.6463,982.10,-10.66667,83.66, -,8.848697
63.35,342.6463,982.10,-8,83.66, -,8.848697
63.40,342.6463,982.10,-10.66667,83.66, -,8.848697
63.45,339.8456,982.20,-13.33333,83.66, -,8.848697
63.50,339.8456,982.20,-10.66667,83.66, -,8.848697
63.55,339.8456,982.20,-10.66667,83.66, -,8.848697
63.60,339.8456,982.20,-10.66667,83.66, -,8.848697
63.65,339.8456,982.20,-10.66667,83.66, -,8.848697
63.70,339.8456,982.20,-10.66667,83.66, -,8.848697
63.75,337.0468,982.30,-10.66667,83.66, -,8.848697
63.80,337.0468,982.30,-10.66667,83.66, -,8.848697
63.85,337.0468,982.30,-10.66667,83.66, -,8.848697
63.90,334.2465,982.40,-13.33333,83.66, -,8.848697
63.95,334.2465,982.40,-13.33333,83.66, -,8.848697
64.00,331.4482,982.50,-16,83.66, -,8.848697
64.05,331.4482,982.50,-13.33333,83.66, -,8.848697
64.10,331.4482,982.50,-13.33333,83.66, -,8.848697
64.15,331.4482,982.50,-13.33333,83.66, -,8.848697
64.20,331.4482,982.50,-13.33333,83.66, -,8.848697
64.25,331.4482,982.50,-13.33333,83.66, -,8.848697
64.30,331.4482,982.50,-10.66667,83.66, -,8.848697
64.35,328.6501,982.60,-13.33333,83.66, -,8.848697
64.40,328.6501,982.60,-13.33333,83.66, -,8.848697
64.45,328.6501,982.60,-13.33333,83.66, -,8.848697
64.50,328.6501,982.60,-10.66667,83.66, -,8.848697
64.55,328.6501,982.60,-10.66667,83.66, -,8.848697
64.60,325.8505,982.70,-13.33333,83.66, -,8.848697
64.65,325.8505,982.70,-13.33333,83.66, -,8.848697
64.70,323.0529,982.80,-16,83.66, -,8.848697
64.75,323.0529,982.80,-16,83.66, -,8.848697
64.80,323.0529,982.80,-13.33333,83.66, -,8.848697
64.85,320.2538,982.90,-16,83.66, -,8.848697
64.90,320.2538,982.90,-16,83.66, -,8.848697
64.95,320.2538,982.90,-13.33333,83.66, -,8.848697
65.00,317.4566,983.00,-16,83.66, -,8.848697
65.05,317.4566,983.00,-13.33333,83.66, -,8.848697
65.10,317.4566,983.00,-13.33333,83.66, -,8.848697
65.15,314.6596,983.10,-16,83.66, -,8.848697
65.20,314.6596,983.10,-16,83.66, -,8.848697
65.25,314.6596,983.10,-16,83.66, -,8.848697
65.30,314.6596,983.10,-16,83.66, -,8.848697
65.35,314.6596,983.10,-16,83.66, -,8.848697
65.40,311.8612,983.20,-16,83.66, -,8.848697
65.45,311.8612,983.20,-16,83.66, -,8.848697
65.50,311.8612,983.20,-16,83.66, -,8.848697
65.55,311.8612,983.20,-16,83.66, -,8.848697
65.60,309.0647,983.30,-18.66667,83.66, -,8.848697
65.65,309.0647,983.30,-16,83.66, -,8.848697
65.70,309.0647,983.30,-16,83.66, -,8.848697
65.75,309.0647,983.30,-13.33333,83.66, -,8.848697
65.80,311.8612,983.20,-10.66667,83.66, -,8.848697
65.85,311.8612,983.20,-10.66667,83.66, -,8.848697
65.90,311.8612,983.20,-8,83.66, -,8.848697
65.95,311.8612,983.20,-8,83.66, -,8.848697
66.00,311.8612,983.20,-8,83.66, -,8.848697
66.05,309.0647,983.30,-8,83.66, -,8.848697
66.10,309.0647,983.30,-8,83.66, -,8.848697
66.15,309.0647,983.30,-8,83.66, -,8.848697
66.20,309.0647,983.30,-5.333333,83.66, -,8.848697
66.25,309.0647,983.30,-5.333333,83.66, -,8.848697
66.30,309.0647,983.30,-5.333333,83.66, -,8.848697
66.35,309.0647,983.30,-5.333333,83.66, -,8.848697
66.40,309.0647,983.30,-5.333333,83.66, -,8.848697
66.45,306.2668,983.40,-5.333333,83.66, -,8.848697
66.50,306.2668,983.40,-5.333333,83.66, -,8.848697
66.55,309.0647,983.30,-2.666667,83.66, -,8.829249
66.60,306.2668,983.40,-5.333333,83.66, -,8.829249
66.65,306.2668,983.40,-2.666667,83.66, -,8.829249
66.70,306.2668,983.40,-2.666667,83.66, -,8.829249
66.75,306.2668,983.40,-2.666667,83.66, -,8.829249
66.80,306.2668,983.40,-2.666667,83.66, -,8.829249
66.85,306.2668,983.40,-5.333333,83.66, -,8.829249
66.90,306.2668,983.40,-5.333333,83.66, -,8.829249
66.95,306.2668,983.40,-5.333333,83.66, -,8.829249
67.00,306.2668,983.40,-5.333333,83.66, -,8.829249
67.05,306.2668,983.40,-5.333333,83.66, -,8.829249
67.10,306.2668,983.40,-2.666667,83.66, -,8.829249
67.15,303.4707,983.50,-5.333333,83.66, -,8.829249
67.20,303.4707,983.50,-5.333333,83.66, -,8.829249
67.25,303.4707,983.50,-5.333333,83.66, -,8.829249
67.30,303.4707,983.50,-5.333333,83.66, -,8.829249
67.35,303.4707,983.50,-5.333333,83.66, -,8.829249
67.40,303.4707,983.50,-5.333333,83.66, -,8.829249
67.45,303.4707,983.50,-5.333333,83.66, -,8.829249
67.50,303.4707,983.50,-2.666667,83.66, -,8.848697
67.55,306.2668,983.40,0,83.66, -,8.848697
67.60,303.4707,983.50,-5.333333,83.66, -,8.848697
67.65,306.2668,983.40,0,83.66, -,8.848697
67.70,303.4707,983.50,-2.666667,83.66, -,8.848697
67.75,303.4707,983.50,-2.666667,83.66, -,8.848697
67.80,303.4707,983.50,-2.666667,83.66, -,8.848697
67.85,303.4707,983.50,-2.666667,83.66, -,8.848697
67.90,300.675,983.60,-5.333333,83.66, -,8.848697
67.95,300.675,983.60,-5.333333,83.66, -,8.848697
68.00,300.675,983.60,-5.333333,83.66, -,8.848697
68.05,297.8777,983.70,-8,83.66, -,8.848697
68.10,300.675,983.60,-5.333333,83.66, -,8.848697
68.15,300.675,983.60,-5.333333,83.66, -,8.848697
68.20,297.8777,983.70,-5.333333,83.66, -,8.848697
68.25,297.8777,983.70,-5.333333,83.66, -,8.848697
68.30,297.8777,983.70,-5.333333,83.66, -,8.848697
68.35,297.8777,983.70,-5.333333,83.66, -,8.848697
68.40,295.0823,983.80,-8,83.66, -,8.848697
68.45,295.0823,983.80,-8,83.66, -,8.848697
68.50,295.0823,983.80,-8,83.66, -,8.848697
68.55,292.2855,983.90,-10.66667,83.66, -,8.848697
68.60,292.2855,983.90,-13.33333,83.66, -,8.848697
68.65,292.2855,983.90,-10.66667,83.66, -,8.848697
68.70,292.2855,983.90,-13.33333,83.66, -,8.848697
68.75,295.0823,983.80,-8,83.66, -,8.848697
68.80,292.2855,983.90,-10.66667,83.66, -,8.848697
68.85,292.2855,983.90,-10.66667,83.66, -,8.848697
68.90,292.2855,983.90,-10.66667,83.66, -,8.848697
68.95,292.2855,983.90,-8,83.66, -,8.848697
69.00,289.4907,984.00,-10.66667,83.66, -,8.848697
69.05,289.4907,984.00,-10.66667,83.66, -,8.848697
69.10,286.696,984.10,-10.66667,83.66, -,8.848697
69.15,286.696,984.10,-13.33333,83.66, -,8.848697
69.20,286.696,984.10,-13.33333,83.66, -,8.848697
69.25,283.8999,984.20,-13.33333,83.66, -,8.848697
69.30,283.8999,984.20,-13.33333,83.66, -,8.848697
69.35,281.1057,984.30,-16,83.66, -,8.848697
69.40,281.1057,984.30,-16,83.66, -,8.848697
69.45,281.1057,984.30,-13.33333,83.66, -,8.848697
69.50,281.1057,984.30,-13.33333, -
69.55,281.1057,984.30,-13.33333, -
69.60,281.1057,984.30,-10.66667, -
69.65,281.1057,984.30,-10.66667, -
69.70,281.1057,984.30,-10.66667, -
69.75,281.1057,984.30,-10.66667, -
69.80,281.1057,984.30,-13.33333, -
69.85,281.1057,984.30,-10.66667, -
69.90,281.1057,984.30,-10.66667, -
69.95,281.1057,984.30,-10.66667, -
70.00,278.31,984.40,-13.33333, -
70.05,278.31,984.40,-10.66667, -
70.10,278.31,984.40,-10.66667, -
70.15,278.31,984.40,-8, -
70.20,275.5163,984.50,-10.66667, -
70.25,275.5163,984.50,-10.66667, -
70.30,275.5163,984.50,-8, -
70.35,275.5163,984.50,-8, -
70.40,278.31,984.40,-2.666667, -
70.45,278.31,984.40,-2.666667, -
70.50,278.31,984.40,-2.666667, -
70.55,275.5163,984.50,-5.333333, -
70.60,275.5163,984.50,-5.333333, -
70.65,275.5163,984.50,-5.333333, -
70.70,275.5163,984.50,-5.333333, -
70.75,275.5163,984.50,-5.333333, -
70.80,275.5163,984.50,-5.333333, -
70.85,275.5163,984.50,-5.333333, -
70.90,275.5163,984.50,-5.333333, -
70.95,275.5163,984.50,-5.333333, -
